Status,Sales Tax Year,Selling Period,Sales Tax Quarter,Jurisdiction,NAICS Industry Group,Description,Taxable Sales and Purchases,Jurisdiction Sort Order,Row Update Indicator
F,2014 - 2015,December - February,4,STEUBEN,7225,Restaurants and Other Eating Places,18512981,49,49201547225
F,2014 - 2015,December - February,4,SUFFOLK,7225,Restaurants and Other Eating Places,508631958,50,50201547225
F,2014 - 2015,December - February,4,SULLIVAN,7225,Restaurants and Other Eating Places,9908598,51,51201547225
F,2014 - 2015,December - February,4,TIOGA,7225,Restaurants and Other Eating Places,5916533,52,52201547225
F,2014 - 2015,December - February,4,TOMPKINS,7225,Restaurants and Other Eating Places,29781704,53,53201547225
F,2014 - 2015,December - February,4,ULSTER,7225,Restaurants and Other Eating Places,48729401,54,54201547225
F,2014 - 2015,December - February,4,WARREN,7225,Restaurants and Other Eating Places,29614711,55,55201547225
F,2014 - 2015,December - February,4,WASHINGTON,7225,Restaurants and Other Eating Places,6440172,56,56201547225
F,2014 - 2015,December - February,4,WAYNE,7225,Restaurants and Other Eating Places,14049073,57,57201547225
F,2014 - 2015,December - February,4,WESTCHESTER,7225,Restaurants and Other Eating Places,348942696,58,58201547225
F,2014 - 2015,December - February,4,WYOMING,7225,Restaurants and Other Eating Places,5401154,59,59201547225
F,2014 - 2015,December - February,4,YATES,7225,Restaurants and Other Eating Places,2951339,60,60201547225
F,2014 - 2015,September - November,3,NY STATE,7225,Restaurants and Other Eating Places,7995972625,1,1201537225
F,2014 - 2015,September - November,3,MCTD,7225,Restaurants and Other Eating Places,6099660906,2,2201537225
F,2014 - 2015,September - November,3,ALBANY,7225,Restaurants and Other Eating Places,135544784,3,3201537225
F,2014 - 2015,September - November,3,ALLEGANY,7225,Restaurants and Other Eating Places,6732253,4,4201537225
F,2014 - 2015,September - November,3,BROOME,7225,Restaurants and Other Eating Places,61155338,5,5201537225
F,2014 - 2015,September - November,3,CATTARAUGUS,7225,Restaurants and Other Eating Places,19060700,6,6201537225
F,2014 - 2015,September - November,3,CAYUGA,7225,Restaurants and Other Eating Places,18171449,7,7201537225
F,2014 - 2015,September - November,3,CHAUTAUQUA,7225,Restaurants and Other Eating Places,33004328,8,8201537225
F,2014 - 2015,September - November,3,CHEMUNG,7225,Restaurants and Other Eating Places,28431730,9,9201537225
F,2014 - 2015,September - November,3,CHENANGO,7225,Restaurants and Other Eating Places,7238804,10,10201537225
F,2014 - 2015,September - November,3,CLINTON,7225,Restaurants and Other Eating Places,24092765,11,11201537225
F,2014 - 2015,September - November,3,COLUMBIA,7225,Restaurants and Other Eating Places,14679439,12,12201537225
F,2014 - 2015,September - November,3,CORTLAND,7225,Restaurants and Other Eating Places,12135629,13,13201537225
F,2014 - 2015,September - November,3,DELAWARE,7225,Restaurants and Other Eating Places,6929251,14,14201537225
F,2014 - 2015,September - November,3,DUTCHESS,7225,Restaurants and Other Eating Places,92844066,15,15201537225
F,2014 - 2015,September - November,3,ERIE,7225,Restaurants and Other Eating Places,340695298,16,16201537225
F,2014 - 2015,September - November,3,ESSEX,7225,Restaurants and Other Eating Places,11198357,17,17201537225
F,2014 - 2015,September - November,3,FRANKLIN,7225,Restaurants and Other Eating Places,7260686,18,18201537225
F,2014 - 2015,September - November,3,FULTON,7225,Restaurants and Other Eating Places,11291064,19,19201537225
F,2014 - 2015,September - November,3,GENESEE,7225,Restaurants and Other Eating Places,18145639,20,20201537225
F,2014 - 2015,September - November,3,GREENE,7225,Restaurants and Other Eating Places,12321155,21,21201537225
F,2014 - 2015,September - November,3,HAMILTON,7225,Restaurants and Other Eating Places,1442350,22,22201537225
F,2014 - 2015,September - November,3,HERKIMER,7225,Restaurants and Other Eating Places,13401986,23,23201537225
F,2014 - 2015,September - November,3,JEFFERSON,7225,Restaurants and Other Eating Places,38635986,24,24201537225
F,2014 - 2015,September - November,3,LEWIS,7225,Restaurants and Other Eating Places,3837375,25,25201537225
F,2014 - 2015,September - November,3,LIVINGSTON,7225,Restaurants and Other Eating Places,14908167,26,26201537225
F,2014 - 2015,September - November,3,MADISON,7225,Restaurants and Other Eating Places,15465960,27,27201537225
F,2014 - 2015,September - November,3,MONROE,7225,Restaurants and Other Eating Places,239638814,28,28201537225
F,2014 - 2015,September - November,3,MONTGOMERY,7225,Restaurants and Other Eating Places,11309458,29,29201537225
F,2014 - 2015,September - November,3,NASSAU,7225,Restaurants and Other Eating Places,545342572,30,30201537225
F,2014 - 2015,September - November,3,NIAGARA,7225,Restaurants and Other Eating Places,63000566,31,31201537225
F,2014 - 2015,September - November,3,NY CITY,7225,Restaurants and Other Eating Places,4319379657,32,32201537225
F,2014 - 2015,September - November,3,ONEIDA,7225,Restaurants and Other Eating Places,61713484,33,33201537225
F,2014 - 2015,September - November,3,ONONDAGA,7225,Restaurants and Other Eating Places,174957295,34,34201537225
F,2014 - 2015,September - November,3,ONTARIO,7225,Restaurants and Other Eating Places,45599168,35,35201537225
F,2014 - 2015,September - November,3,ORANGE,7225,Restaurants and Other Eating Places,110424113,36,36201537225
F,2014 - 2015,September - November,3,ORLEANS,7225,Restaurants and Other Eating Places,6417806,37,37201537225
F,2014 - 2015,September - November,3,OSWEGO,7225,Restaurants and Other Eating Places,14999058,38,38201537225
F,2014 - 2015,September - November,3,OTSEGO,7225,Restaurants and Other Eating Places,17457288,39,39201537225
F,2014 - 2015,September - November,3,PUTNAM,7225,Restaurants and Other Eating Places,23198886,40,40201537225
F,2014 - 2015,September - November,3,RENSSELAER,7225,Restaurants and Other Eating Places,36086184,41,41201537225
F,2014 - 2015,September - November,3,ROCKLAND,7225,Restaurants and Other Eating Places,91011774,42,42201537225
F,2014 - 2015,September - November,3,SARATOGA,7225,Restaurants and Other Eating Places,84838770,43,43201537225
F,2014 - 2015,September - November,3,SCHENECTADY,7225,Restaurants and Other Eating Places,37489120,44,44201537225
F,2014 - 2015,September - November,3,SCHOHARIE,7225,Restaurants and Other Eating Places,5125819,45,45201537225
F,2014 - 2015,September - November,3,SCHUYLER,7225,Restaurants and Other Eating Places,4474564,46,46201537225
F,2014 - 2015,September - November,3,SENECA,7225,Restaurants and Other Eating Places,8465461,47,47201537225
F,2014 - 2015,September - November,3,ST LAWRENCE,7225,Restaurants and Other Eating Places,21761351,48,48201537225
F,2014 - 2015,September - November,3,STEUBEN,7225,Restaurants and Other Eating Places,21196141,49,49201537225
F,2014 - 2015,September - November,3,SUFFOLK,7225,Restaurants and Other Eating Places,562060434,50,50201537225
F,2014 - 2015,September - November,3,SULLIVAN,7225,Restaurants and Other Eating Places,11983747,51,51201537225
F,2014 - 2015,September - November,3,TIOGA,7225,Restaurants and Other Eating Places,6520332,52,52201537225
F,2014 - 2015,September - November,3,TOMPKINS,7225,Restaurants and Other Eating Places,36266908,53,53201537225
F,2014 - 2015,September - November,3,ULSTER,7225,Restaurants and Other Eating Places,53833239,54,54201537225
F,2014 - 2015,September - November,3,WARREN,7225,Restaurants and Other Eating Places,36880251,55,55201537225
F,2014 - 2015,September - November,3,WASHINGTON,7225,Restaurants and Other Eating Places,6923392,56,56201537225
F,2014 - 2015,September - November,3,WAYNE,7225,Restaurants and Other Eating Places,15558632,57,57201537225
F,2014 - 2015,September - November,3,WESTCHESTER,7225,Restaurants and Other Eating Places,356012544,58,58201537225
F,2014 - 2015,September - November,3,WYOMING,7225,Restaurants and Other Eating Places,6861646,59,59201537225
F,2014 - 2015,September - November,3,YATES,7225,Restaurants and Other Eating Places,4109398,60,60201537225
F,2014 - 2015,June - August,2,NY STATE,7225,Restaurants and Other Eating Places,8422397996,1,1201527225
F,2014 - 2015,June - August,2,MCTD,7225,Restaurants and Other Eating Places,6297564261,2,2201527225
F,2014 - 2015,June - August,2,ALBANY,7225,Restaurants and Other Eating Places,136947187,3,3201527225
F,2014 - 2015,June - August,2,ALLEGANY,7225,Restaurants and Other Eating Places,7307283,4,4201527225
F,2014 - 2015,June - August,2,BROOME,7225,Restaurants and Other Eating Places,62395704,5,5201527225
F,2014 - 2015,June - August,2,CATTARAUGUS,7225,Restaurants and Other Eating Places,20381539,6,6201527225
F,2014 - 2015,June - August,2,CAYUGA,7225,Restaurants and Other Eating Places,21780794,7,7201527225
F,2014 - 2015,June - August,2,CHAUTAUQUA,7225,Restaurants and Other Eating Places,42367784,8,8201527225
F,2014 - 2015,June - August,2,CHEMUNG,7225,Restaurants and Other Eating Places,28700818,9,9201527225
F,2014 - 2015,June - August,2,CHENANGO,7225,Restaurants and Other Eating Places,7900300,10,10201527225
F,2014 - 2015,June - August,2,CLINTON,7225,Restaurants and Other Eating Places,27605997,11,11201527225
F,2014 - 2015,June - August,2,COLUMBIA,7225,Restaurants and Other Eating Places,17522663,12,12201527225
F,2014 - 2015,June - August,2,CORTLAND,7225,Restaurants and Other Eating Places,12774591,13,13201527225
F,2014 - 2015,June - August,2,DELAWARE,7225,Restaurants and Other Eating Places,7747866,14,14201527225
F,2014 - 2015,June - August,2,DUTCHESS,7225,Restaurants and Other Eating Places,96185418,15,15201527225
F,2014 - 2015,June - August,2,ERIE,7225,Restaurants and Other Eating Places,375897193,16,16201527225
F,2014 - 2015,June - August,2,ESSEX,7225,Restaurants and Other Eating Places,20444084,17,17201527225
F,2014 - 2015,June - August,2,FRANKLIN,7225,Restaurants and Other Eating Places,8979078,18,18201527225
F,2014 - 2015,June - August,2,FULTON,7225,Restaurants and Other Eating Places,12724861,19,19201527225
F,2014 - 2015,June - August,2,GENESEE,7225,Restaurants and Other Eating Places,20614947,20,20201527225
F,2014 - 2015,June - August,2,GREENE,7225,Restaurants and Other Eating Places,14320855,21,21201527225
F,2014 - 2015,June - August,2,HAMILTON,7225,Restaurants and Other Eating Places,3464177,22,22201527225
F,2014 - 2015,June - August,2,HERKIMER,7225,Restaurants and Other Eating Places,17671789,23,23201527225
F,2014 - 2015,June - August,2,JEFFERSON,7225,Restaurants and Other Eating Places,49720392,24,24201527225
F,2014 - 2015,June - August,2,LEWIS,7225,Restaurants and Other Eating Places,4366342,25,25201527225
F,2014 - 2015,June - August,2,LIVINGSTON,7225,Restaurants and Other Eating Places,16660524,26,26201527225
F,2014 - 2015,June - August,2,MADISON,7225,Restaurants and Other Eating Places,16887440,27,27201527225
F,2014 - 2015,June - August,2,MONROE,7225,Restaurants and Other Eating Places,248014621,28,28201527225
F,2014 - 2015,June - August,2,MONTGOMERY,7225,Restaurants and Other Eating Places,12390343,29,29201527225
F,2014 - 2015,June - August,2,NASSAU,7225,Restaurants and Other Eating Places,596964580,30,30201527225
F,2014 - 2015,June - August,2,NIAGARA,7225,Restaurants and Other Eating Places,76164752,31,31201527225
F,2014 - 2015,June - August,2,NY CITY,7225,Restaurants and Other Eating Places,4269425779,32,32201527225
F,2014 - 2015,June - August,2,ONEIDA,7225,Restaurants and Other Eating Places,67744283,33,33201527225
F,2014 - 2015,June - August,2,ONONDAGA,7225,Restaurants and Other Eating Places,178604595,34,34201527225
F,2014 - 2015,June - August,2,ONTARIO,7225,Restaurants and Other Eating Places,50198877,35,35201527225
F,2014 - 2015,June - August,2,ORANGE,7225,Restaurants and Other Eating Places,120526566,36,36201527225
F,2014 - 2015,June - August,2,ORLEANS,7225,Restaurants and Other Eating Places,6827421,37,37201527225
F,2014 - 2015,June - August,2,OSWEGO,7225,Restaurants and Other Eating Places,18629903,38,38201527225
F,2014 - 2015,June - August,2,OTSEGO,7225,Restaurants and Other Eating Places,25349204,39,39201527225
F,2014 - 2015,June - August,2,PUTNAM,7225,Restaurants and Other Eating Places,25134722,40,40201527225
F,2014 - 2015,June - August,2,RENSSELAER,7225,Restaurants and Other Eating Places,38429280,41,41201527225
F,2014 - 2015,June - August,2,ROCKLAND,7225,Restaurants and Other Eating Places,96422370,42,42201527225
F,2014 - 2015,June - August,2,SARATOGA,7225,Restaurants and Other Eating Places,106563388,43,43201527225
F,2014 - 2015,June - August,2,SCHENECTADY,7225,Restaurants and Other Eating Places,39968844,44,44201527225
F,2014 - 2015,June - August,2,SCHOHARIE,7225,Restaurants and Other Eating Places,5485903,45,45201527225
F,2014 - 2015,June - August,2,SCHUYLER,7225,Restaurants and Other Eating Places,6627264,46,46201527225
F,2014 - 2015,June - August,2,SENECA,7225,Restaurants and Other Eating Places,11191831,47,47201527225
F,2014 - 2015,June - August,2,ST LAWRENCE,7225,Restaurants and Other Eating Places,22075295,48,48201527225
F,2014 - 2015,June - August,2,STEUBEN,7225,Restaurants and Other Eating Places,25030713,49,49201527225
F,2014 - 2015,June - August,2,SUFFOLK,7225,Restaurants and Other Eating Places,721593881,50,50201527225
F,2014 - 2015,June - August,2,SULLIVAN,7225,Restaurants and Other Eating Places,16740048,51,51201527225
F,2014 - 2015,June - August,2,TIOGA,7225,Restaurants and Other Eating Places,7609474,52,52201527225
F,2014 - 2015,June - August,2,TOMPKINS,7225,Restaurants and Other Eating Places,35755834,53,53201527225
F,2014 - 2015,June - August,2,ULSTER,7225,Restaurants and Other Eating Places,62608658,54,54201527225
F,2014 - 2015,June - August,2,WARREN,7225,Restaurants and Other Eating Places,61058670,55,55201527225
F,2014 - 2015,June - August,2,WASHINGTON,7225,Restaurants and Other Eating Places,7990143,56,56201527225
F,2014 - 2015,June - August,2,WAYNE,7225,Restaurants and Other Eating Places,18612747,57,57201527225
F,2014 - 2015,June - August,2,WESTCHESTER,7225,Restaurants and Other Eating Places,372384580,58,58201527225
F,2014 - 2015,June - August,2,WYOMING,7225,Restaurants and Other Eating Places,8833678,59,59201527225
F,2014 - 2015,June - August,2,YATES,7225,Restaurants and Other Eating Places,5118042,60,60201527225
F,2014 - 2015,March - May,1,NY STATE,7225,Restaurants and Other Eating Places,7984487118,1,1201517225
F,2014 - 2015,March - May,1,MCTD,7225,Restaurants and Other Eating Places,6082538562,2,2201517225
F,2014 - 2015,March - May,1,ALBANY,7225,Restaurants and Other Eating Places,139158989,3,3201517225
F,2014 - 2015,March - May,1,ALLEGANY,7225,Restaurants and Other Eating Places,6965191,4,4201517225
F,2014 - 2015,March - May,1,BROOME,7225,Restaurants and Other Eating Places,63890153,5,5201517225
F,2014 - 2015,March - May,1,CATTARAUGUS,7225,Restaurants and Other Eating Places,18687838,6,6201517225
F,2014 - 2015,March - May,1,CAYUGA,7225,Restaurants and Other Eating Places,18453622,7,7201517225
F,2014 - 2015,March - May,1,CHAUTAUQUA,7225,Restaurants and Other Eating Places,33542838,8,8201517225
F,2014 - 2015,March - May,1,CHEMUNG,7225,Restaurants and Other Eating Places,28386716,9,9201517225
F,2014 - 2015,March - May,1,CHENANGO,7225,Restaurants and Other Eating Places,7316626,10,10201517225
F,2014 - 2015,March - May,1,CLINTON,7225,Restaurants and Other Eating Places,23701780,11,11201517225
F,2014 - 2015,March - May,1,COLUMBIA,7225,Restaurants and Other Eating Places,14351586,12,12201517225
F,2014 - 2015,March - May,1,CORTLAND,7225,Restaurants and Other Eating Places,12522049,13,13201517225
F,2014 - 2015,March - May,1,DELAWARE,7225,Restaurants and Other Eating Places,6284236,14,14201517225
F,2014 - 2015,March - May,1,DUTCHESS,7225,Restaurants and Other Eating Places,93879512,15,15201517225
F,2014 - 2015,March - May,1,ERIE,7225,Restaurants and Other Eating Places,352382058,16,16201517225
F,2014 - 2015,March - May,1,ESSEX,7225,Restaurants and Other Eating Places,9568221,17,17201517225
F,2014 - 2015,March - May,1,FRANKLIN,7225,Restaurants and Other Eating Places,6955377,18,18201517225
F,2014 - 2015,March - May,1,FULTON,7225,Restaurants and Other Eating Places,11306402,19,19201517225
F,2014 - 2015,March - May,1,GENESEE,7225,Restaurants and Other Eating Places,18017213,20,20201517225
F,2014 - 2015,March - May,1,GREENE,7225,Restaurants and Other Eating Places,11191584,21,21201517225
F,2014 - 2015,March - May,1,HAMILTON,7225,Restaurants and Other Eating Places,758613,22,22201517225
F,2014 - 2015,March - May,1,HERKIMER,7225,Restaurants and Other Eating Places,12039268,23,23201517225
F,2014 - 2015,March - May,1,JEFFERSON,7225,Restaurants and Other Eating Places,37917562,24,24201517225
F,2014 - 2015,March - May,1,LEWIS,7225,Restaurants and Other Eating Places,4040897,25,25201517225
F,2014 - 2015,March - May,1,LIVINGSTON,7225,Restaurants and Other Eating Places,14848378,26,26201517225
F,2014 - 2015,March - May,1,MADISON,7225,Restaurants and Other Eating Places,14712608,27,27201517225
F,2014 - 2015,March - May,1,MONROE,7225,Restaurants and Other Eating Places,246597656,28,28201517225
F,2014 - 2015,March - May,1,MONTGOMERY,7225,Restaurants and Other Eating Places,10981420,29,29201517225
F,2014 - 2015,March - May,1,NASSAU,7225,Restaurants and Other Eating Places,561165580,30,30201517225
F,2014 - 2015,March - May,1,NIAGARA,7225,Restaurants and Other Eating Places,61360257,31,31201517225
F,2014 - 2015,March - May,1,NY CITY,7225,Restaurants and Other Eating Places,4285354327,32,32201517225
F,2014 - 2015,March - May,1,ONEIDA,7225,Restaurants and Other Eating Places,61669825,33,33201517225
F,2014 - 2015,March - May,1,ONONDAGA,7225,Restaurants and Other Eating Places,174471300,34,34201517225
F,2014 - 2015,March - May,1,ONTARIO,7225,Restaurants and Other Eating Places,43962256,35,35201517225
F,2014 - 2015,March - May,1,ORANGE,7225,Restaurants and Other Eating Places,112266260,36,36201517225
F,2014 - 2015,March - May,1,ORLEANS,7225,Restaurants and Other Eating Places,6378476,37,37201517225
F,2014 - 2015,March - May,1,OSWEGO,7225,Restaurants and Other Eating Places,14891963,38,38201517225
F,2014 - 2015,March - May,1,OTSEGO,7225,Restaurants and Other Eating Places,16988107,39,39201517225
F,2014 - 2015,March - May,1,PUTNAM,7225,Restaurants and Other Eating Places,23145489,40,40201517225
F,2014 - 2015,March - May,1,RENSSELAER,7225,Restaurants and Other Eating Places,37432570,41,41201517225
F,2014 - 2015,March - May,1,ROCKLAND,7225,Restaurants and Other Eating Places,91408819,42,42201517225
F,2014 - 2015,March - May,1,SARATOGA,7225,Restaurants and Other Eating Places,82787559,43,43201517225
F,2014 - 2015,March - May,1,SCHENECTADY,7225,Restaurants and Other Eating Places,39115408,44,44201517225
F,2014 - 2015,March - May,1,SCHOHARIE,7225,Restaurants and Other Eating Places,4650391,45,45201517225
F,2014 - 2015,March - May,1,SCHUYLER,7225,Restaurants and Other Eating Places,3875314,46,46201517225
F,2014 - 2015,March - May,1,SENECA,7225,Restaurants and Other Eating Places,8227204,47,47201517225
F,2014 - 2015,March - May,1,ST LAWRENCE,7225,Restaurants and Other Eating Places,21906735,48,48201517225
F,2014 - 2015,March - May,1,STEUBEN,7225,Restaurants and Other Eating Places,21020420,49,49201517225
F,2014 - 2015,March - May,1,SUFFOLK,7225,Restaurants and Other Eating Places,549804158,50,50201517225
F,2014 - 2015,March - May,1,SULLIVAN,7225,Restaurants and Other Eating Places,11196018,51,51201517225
F,2014 - 2015,March - May,1,TIOGA,7225,Restaurants and Other Eating Places,6709157,52,52201517225
F,2014 - 2015,March - May,1,TOMPKINS,7225,Restaurants and Other Eating Places,36624362,53,53201517225
F,2014 - 2015,March - May,1,ULSTER,7225,Restaurants and Other Eating Places,51678223,54,54201517225
F,2014 - 2015,March - May,1,WARREN,7225,Restaurants and Other Eating Places,33145404,55,55201517225
F,2014 - 2015,March - May,1,WASHINGTON,7225,Restaurants and Other Eating Places,6994974,56,56201517225
F,2014 - 2015,March - May,1,WAYNE,7225,Restaurants and Other Eating Places,15931848,57,57201517225
F,2014 - 2015,March - May,1,WESTCHESTER,7225,Restaurants and Other Eating Places,365262133,58,58201517225
F,2014 - 2015,March - May,1,WYOMING,7225,Restaurants and Other Eating Places,6620719,59,59201517225
F,2014 - 2015,March - May,1,YATES,7225,Restaurants and Other Eating Places,3931780,60,60201517225
F,2013 - 2014,December - February,4,NY STATE,7225,Restaurants and Other Eating Places,7043160676,1,1201447225
F,2013 - 2014,December - February,4,MCTD,7225,Restaurants and Other Eating Places,5393059894,2,2201447225
F,2013 - 2014,December - February,4,ALBANY,7225,Restaurants and Other Eating Places,121419625,3,3201447225
F,2013 - 2014,December - February,4,ALLEGANY,7225,Restaurants and Other Eating Places,5762458,4,4201447225
F,2013 - 2014,December - February,4,BROOME,7225,Restaurants and Other Eating Places,56500544,5,5201447225
F,2013 - 2014,December - February,4,CATTARAUGUS,7225,Restaurants and Other Eating Places,19118036,6,6201447225
F,2013 - 2014,December - February,4,CAYUGA,7225,Restaurants and Other Eating Places,15783149,7,7201447225
F,2013 - 2014,December - February,4,CHAUTAUQUA,7225,Restaurants and Other Eating Places,30354362,8,8201447225
F,2013 - 2014,December - February,4,CHEMUNG,7225,Restaurants and Other Eating Places,25631994,9,9201447225
F,2013 - 2014,December - February,4,CHENANGO,7225,Restaurants and Other Eating Places,6292522,10,10201447225
F,2013 - 2014,December - February,4,CLINTON,7225,Restaurants and Other Eating Places,20375372,11,11201447225
F,2013 - 2014,December - February,4,COLUMBIA,7225,Restaurants and Other Eating Places,12195091,12,12201447225
F,2013 - 2014,December - February,4,CORTLAND,7225,Restaurants and Other Eating Places,10749426,13,13201447225
F,2013 - 2014,December - February,4,DELAWARE,7225,Restaurants and Other Eating Places,5337644,14,14201447225
F,2013 - 2014,December - February,4,DUTCHESS,7225,Restaurants and Other Eating Places,79435247,15,15201447225
F,2013 - 2014,December - February,4,ERIE,7225,Restaurants and Other Eating Places,309185362,16,16201447225
F,2013 - 2014,December - February,4,ESSEX,7225,Restaurants and Other Eating Places,10169487,17,17201447225
F,2013 - 2014,December - February,4,FRANKLIN,7225,Restaurants and Other Eating Places,6234657,18,18201447225
F,2013 - 2014,December - February,4,FULTON,7225,Restaurants and Other Eating Places,9947267,19,19201447225
F,2013 - 2014,December - February,4,GENESEE,7225,Restaurants and Other Eating Places,15654226,20,20201447225
F,2013 - 2014,December - February,4,GREENE,7225,Restaurants and Other Eating Places,11184754,21,21201447225
F,2013 - 2014,December - February,4,HAMILTON,7225,Restaurants and Other Eating Places,918134,22,22201447225
F,2013 - 2014,December - February,4,HERKIMER,7225,Restaurants and Other Eating Places,11327576,23,23201447225
F,2013 - 2014,December - February,4,JEFFERSON,7225,Restaurants and Other Eating Places,31535904,24,24201447225
F,2013 - 2014,December - February,4,LEWIS,7225,Restaurants and Other Eating Places,4405900,25,25201447225
F,2013 - 2014,December - February,4,LIVINGSTON,7225,Restaurants and Other Eating Places,12217561,26,26201447225
F,2013 - 2014,December - February,4,MADISON,7225,Restaurants and Other Eating Places,12755838,27,27201447225
F,2013 - 2014,December - February,4,MONROE,7225,Restaurants and Other Eating Places,216055666,28,28201447225
F,2013 - 2014,December - February,4,MONTGOMERY,7225,Restaurants and Other Eating Places,8849489,29,29201447225
F,2013 - 2014,December - February,4,NASSAU,7225,Restaurants and Other Eating Places,504976190,30,30201447225
F,2013 - 2014,December - February,4,NIAGARA,7225,Restaurants and Other Eating Places,51045006,31,31201447225
F,2013 - 2014,December - February,4,NY CITY,7225,Restaurants and Other Eating Places,3819283796,32,32201447225
F,2013 - 2014,December - February,4,ONEIDA,7225,Restaurants and Other Eating Places,53619184,33,33201447225
F,2013 - 2014,December - February,4,ONONDAGA,7225,Restaurants and Other Eating Places,154201767,34,34201447225
F,2013 - 2014,December - February,4,ONTARIO,7225,Restaurants and Other Eating Places,39595504,35,35201447225
F,2013 - 2014,December - February,4,ORANGE,7225,Restaurants and Other Eating Places,95504739,36,36201447225
F,2013 - 2014,December - February,4,ORLEANS,7225,Restaurants and Other Eating Places,5481398,37,37201447225
F,2013 - 2014,December - February,4,OSWEGO,7225,Restaurants and Other Eating Places,11754764,38,38201447225
F,2013 - 2014,December - February,4,OTSEGO,7225,Restaurants and Other Eating Places,12682162,39,39201447225
F,2013 - 2014,December - February,4,PUTNAM,7225,Restaurants and Other Eating Places,19336050,40,40201447225
F,2013 - 2014,December - February,4,RENSSELAER,7225,Restaurants and Other Eating Places,30325098,41,41201447225
F,2013 - 2014,December - February,4,ROCKLAND,7225,Restaurants and Other Eating Places,83337004,42,42201447225
F,2013 - 2014,December - February,4,SARATOGA,7225,Restaurants and Other Eating Places,70366127,43,43201447225
F,2013 - 2014,December - February,4,SCHENECTADY,7225,Restaurants and Other Eating Places,33414251,44,44201447225
F,2013 - 2014,December - February,4,SCHOHARIE,7225,Restaurants and Other Eating Places,3884379,45,45201447225
F,2013 - 2014,December - February,4,SCHUYLER,7225,Restaurants and Other Eating Places,2513737,46,46201447225
F,2013 - 2014,December - February,4,SENECA,7225,Restaurants and Other Eating Places,6446081,47,47201447225
F,2013 - 2014,December - February,4,ST LAWRENCE,7225,Restaurants and Other Eating Places,19815967,48,48201447225
F,2013 - 2014,December - February,4,STEUBEN,7225,Restaurants and Other Eating Places,17360004,49,49201447225
F,2013 - 2014,December - February,4,SUFFOLK,7225,Restaurants and Other Eating Places,471302158,50,50201447225
F,2013 - 2014,December - February,4,SULLIVAN,7225,Restaurants and Other Eating Places,9182383,51,51201447225
F,2013 - 2014,December - February,4,TIOGA,7225,Restaurants and Other Eating Places,5545349,52,52201447225
F,2013 - 2014,December - February,4,TOMPKINS,7225,Restaurants and Other Eating Places,27513067,53,53201447225
F,2013 - 2014,December - February,4,ULSTER,7225,Restaurants and Other Eating Places,45231605,54,54201447225
F,2013 - 2014,December - February,4,WARREN,7225,Restaurants and Other Eating Places,26866384,55,55201447225
F,2013 - 2014,December - February,4,WASHINGTON,7225,Restaurants and Other Eating Places,6098039,56,56201447225
F,2013 - 2014,December - February,4,WAYNE,7225,Restaurants and Other Eating Places,13642368,57,57201447225
F,2013 - 2014,December - February,4,WESTCHESTER,7225,Restaurants and Other Eating Places,319838764,58,58201447225
F,2013 - 2014,December - February,4,WYOMING,7225,Restaurants and Other Eating Places,5144135,59,59201447225
F,2013 - 2014,December - February,4,YATES,7225,Restaurants and Other Eating Places,2981875,60,60201447225
F,2013 - 2014,September - November,3,NY STATE,7225,Restaurants and Other Eating Places,7423184102,1,1201437225
F,2013 - 2014,September - November,3,MCTD,7225,Restaurants and Other Eating Places,5629548966,2,2201437225
F,2013 - 2014,September - November,3,ALBANY,7225,Restaurants and Other Eating Places,125402872,3,3201437225
F,2013 - 2014,September - November,3,ALLEGANY,7225,Restaurants and Other Eating Places,6688713,4,4201437225
F,2013 - 2014,September - November,3,BROOME,7225,Restaurants and Other Eating Places,58653613,5,5201437225
F,2013 - 2014,September - November,3,CATTARAUGUS,7225,Restaurants and Other Eating Places,18576519,6,6201437225
F,2013 - 2014,September - November,3,CAYUGA,7225,Restaurants and Other Eating Places,17165915,7,7201437225
F,2013 - 2014,September - November,3,CHAUTAUQUA,7225,Restaurants and Other Eating Places,32171847,8,8201437225
F,2013 - 2014,September - November,3,CHEMUNG,7225,Restaurants and Other Eating Places,25651018,9,9201437225
F,2013 - 2014,September - November,3,CHENANGO,7225,Restaurants and Other Eating Places,7060133,10,10201437225
F,2013 - 2014,September - November,3,CLINTON,7225,Restaurants and Other Eating Places,22058124,11,11201437225
F,2013 - 2014,September - November,3,COLUMBIA,7225,Restaurants and Other Eating Places,14097564,12,12201437225
F,2013 - 2014,September - November,3,CORTLAND,7225,Restaurants and Other Eating Places,12348159,13,13201437225
F,2013 - 2014,September - November,3,DELAWARE,7225,Restaurants and Other Eating Places,6370327,14,14201437225
F,2013 - 2014,September - November,3,DUTCHESS,7225,Restaurants and Other Eating Places,88317767,15,15201437225
F,2013 - 2014,September - November,3,ERIE,7225,Restaurants and Other Eating Places,326762663,16,16201437225
F,2013 - 2014,September - November,3,ESSEX,7225,Restaurants and Other Eating Places,11101934,17,17201437225
F,2013 - 2014,September - November,3,FRANKLIN,7225,Restaurants and Other Eating Places,7056689,18,18201437225
F,2013 - 2014,September - November,3,FULTON,7225,Restaurants and Other Eating Places,10610222,19,19201437225
F,2013 - 2014,September - November,3,GENESEE,7225,Restaurants and Other Eating Places,17740733,20,20201437225
