Status,Sales Tax Year,Selling Period,Sales Tax Quarter,Jurisdiction,NAICS Industry Group,Description,Taxable Sales and Purchases,Jurisdiction Sort Order,Row Update Indicator
F,2013 - 2014,September - November,3,NIAGARA,4441,Building Material and Supplies Dealers,29219114,31,31201434441
F,2013 - 2014,September - November,3,NY CITY,4441,Building Material and Supplies Dealers,702260946,32,32201434441
F,2013 - 2014,September - November,3,ONEIDA,4441,Building Material and Supplies Dealers,41332327,33,33201434441
F,2013 - 2014,September - November,3,ONONDAGA,4441,Building Material and Supplies Dealers,84821432,34,34201434441
F,2013 - 2014,September - November,3,ONTARIO,4441,Building Material and Supplies Dealers,26104411,35,35201434441
F,2013 - 2014,September - November,3,ORANGE,4441,Building Material and Supplies Dealers,73149765,36,36201434441
F,2013 - 2014,September - November,3,ORLEANS,4441,Building Material and Supplies Dealers,3930452,37,37201434441
F,2013 - 2014,September - November,3,OSWEGO,4441,Building Material and Supplies Dealers,7287077,38,38201434441
F,2013 - 2014,September - November,3,OTSEGO,4441,Building Material and Supplies Dealers,16682410,39,39201434441
F,2013 - 2014,September - November,3,PUTNAM,4441,Building Material and Supplies Dealers,21418444,40,40201434441
F,2013 - 2014,September - November,3,RENSSELAER,4441,Building Material and Supplies Dealers,21577957,41,41201434441
F,2013 - 2014,September - November,3,ROCKLAND,4441,Building Material and Supplies Dealers,56661996,42,42201434441
F,2013 - 2014,September - November,3,SARATOGA,4441,Building Material and Supplies Dealers,62905815,43,43201434441
F,2013 - 2014,September - November,3,SCHENECTADY,4441,Building Material and Supplies Dealers,26880692,44,44201434441
F,2013 - 2014,September - November,3,SCHOHARIE,4441,Building Material and Supplies Dealers,2259895,45,45201434441
F,2013 - 2014,September - November,3,SCHUYLER,4441,Building Material and Supplies Dealers,1256256,46,46201434441
F,2013 - 2014,September - November,3,SENECA,4441,Building Material and Supplies Dealers,8853233,47,47201434441
F,2013 - 2014,September - November,3,ST LAWRENCE,4441,Building Material and Supplies Dealers,25906208,48,48201434441
F,2013 - 2014,September - November,3,STEUBEN,4441,Building Material and Supplies Dealers,20678931,49,49201434441
F,2013 - 2014,September - November,3,SUFFOLK,4441,Building Material and Supplies Dealers,418272283,50,50201434441
F,2013 - 2014,September - November,3,SULLIVAN,4441,Building Material and Supplies Dealers,14810970,51,51201434441
F,2013 - 2014,September - November,3,TIOGA,4441,Building Material and Supplies Dealers,3651317,52,52201434441
F,2013 - 2014,September - November,3,TOMPKINS,4441,Building Material and Supplies Dealers,17116779,53,53201434441
F,2013 - 2014,September - November,3,ULSTER,4441,Building Material and Supplies Dealers,37450240,54,54201434441
F,2013 - 2014,September - November,3,WARREN,4441,Building Material and Supplies Dealers,23953165,55,55201434441
F,2013 - 2014,September - November,3,WASHINGTON,4441,Building Material and Supplies Dealers,6380854,56,56201434441
F,2013 - 2014,September - November,3,WAYNE,4441,Building Material and Supplies Dealers,12487805,57,57201434441
F,2013 - 2014,September - November,3,WESTCHESTER,4441,Building Material and Supplies Dealers,192016775,58,58201434441
F,2013 - 2014,September - November,3,WYOMING,4441,Building Material and Supplies Dealers,3697245,59,59201434441
F,2013 - 2014,September - November,3,YATES,4441,Building Material and Supplies Dealers,4641483,60,60201434441
F,2013 - 2014,June - August,2,NY STATE,4441,Building Material and Supplies Dealers,3213533772,1,1201424441
F,2013 - 2014,June - August,2,MCTD,4441,Building Material and Supplies Dealers,1938719602,2,2201424441
F,2013 - 2014,June - August,2,ALBANY,4441,Building Material and Supplies Dealers,68052099,3,3201424441
F,2013 - 2014,June - August,2,ALLEGANY,4441,Building Material and Supplies Dealers,4325506,4,4201424441
F,2013 - 2014,June - August,2,BROOME,4441,Building Material and Supplies Dealers,40531373,5,5201424441
F,2013 - 2014,June - August,2,CATTARAUGUS,4441,Building Material and Supplies Dealers,15954784,6,6201424441
F,2013 - 2014,June - August,2,CAYUGA,4441,Building Material and Supplies Dealers,16699289,7,7201424441
F,2013 - 2014,June - August,2,CHAUTAUQUA,4441,Building Material and Supplies Dealers,26218801,8,8201424441
F,2013 - 2014,June - August,2,CHEMUNG,4441,Building Material and Supplies Dealers,18137616,9,9201424441
F,2013 - 2014,June - August,2,CHENANGO,4441,Building Material and Supplies Dealers,8629245,10,10201424441
F,2013 - 2014,June - August,2,CLINTON,4441,Building Material and Supplies Dealers,22337508,11,11201424441
F,2013 - 2014,June - August,2,COLUMBIA,4441,Building Material and Supplies Dealers,17709393,12,12201424441
F,2013 - 2014,June - August,2,CORTLAND,4441,Building Material and Supplies Dealers,11753315,13,13201424441
F,2013 - 2014,June - August,2,DELAWARE,4441,Building Material and Supplies Dealers,10121485,14,14201424441
F,2013 - 2014,June - August,2,DUTCHESS,4441,Building Material and Supplies Dealers,64378948,15,15201424441
F,2013 - 2014,June - August,2,ERIE,4441,Building Material and Supplies Dealers,169846024,16,16201424441
F,2013 - 2014,June - August,2,ESSEX,4441,Building Material and Supplies Dealers,12541149,17,17201424441
F,2013 - 2014,June - August,2,FRANKLIN,4441,Building Material and Supplies Dealers,8237917,18,18201424441
F,2013 - 2014,June - August,2,FULTON,4441,Building Material and Supplies Dealers,6992457,19,19201424441
F,2013 - 2014,June - August,2,GENESEE,4441,Building Material and Supplies Dealers,10626314,20,20201424441
F,2013 - 2014,June - August,2,GREENE,4441,Building Material and Supplies Dealers,17639839,21,21201424441
F,2013 - 2014,June - August,2,HAMILTON,4441,Building Material and Supplies Dealers,2114830,22,22201424441
F,2013 - 2014,June - August,2,HERKIMER,4441,Building Material and Supplies Dealers,11882877,23,23201424441
F,2013 - 2014,June - August,2,JEFFERSON,4441,Building Material and Supplies Dealers,34004636,24,24201424441
F,2013 - 2014,June - August,2,LEWIS,4441,Building Material and Supplies Dealers,4748708,25,25201424441
F,2013 - 2014,June - August,2,LIVINGSTON,4441,Building Material and Supplies Dealers,7362751,26,26201424441
F,2013 - 2014,June - August,2,MADISON,4441,Building Material and Supplies Dealers,12826691,27,27201424441
F,2013 - 2014,June - August,2,MONROE,4441,Building Material and Supplies Dealers,126796508,28,28201424441
F,2013 - 2014,June - August,2,MONTGOMERY,4441,Building Material and Supplies Dealers,14124115,29,29201424441
F,2013 - 2014,June - August,2,NASSAU,4441,Building Material and Supplies Dealers,297756659,30,30201424441
F,2013 - 2014,June - August,2,NIAGARA,4441,Building Material and Supplies Dealers,34204871,31,31201424441
F,2013 - 2014,June - August,2,NY CITY,4441,Building Material and Supplies Dealers,745007909,32,32201424441
F,2013 - 2014,June - August,2,ONEIDA,4441,Building Material and Supplies Dealers,47134306,33,33201424441
F,2013 - 2014,June - August,2,ONONDAGA,4441,Building Material and Supplies Dealers,98443776,34,34201424441
F,2013 - 2014,June - August,2,ONTARIO,4441,Building Material and Supplies Dealers,30120137,35,35201424441
F,2013 - 2014,June - August,2,ORANGE,4441,Building Material and Supplies Dealers,79930747,36,36201424441
F,2013 - 2014,June - August,2,ORLEANS,4441,Building Material and Supplies Dealers,4369065,37,37201424441
F,2013 - 2014,June - August,2,OSWEGO,4441,Building Material and Supplies Dealers,7875547,38,38201424441
F,2013 - 2014,June - August,2,OTSEGO,4441,Building Material and Supplies Dealers,18159654,39,39201424441
F,2013 - 2014,June - August,2,PUTNAM,4441,Building Material and Supplies Dealers,23106656,40,40201424441
F,2013 - 2014,June - August,2,RENSSELAER,4441,Building Material and Supplies Dealers,24186138,41,41201424441
F,2013 - 2014,June - August,2,ROCKLAND,4441,Building Material and Supplies Dealers,62139116,42,42201424441
F,2013 - 2014,June - August,2,SARATOGA,4441,Building Material and Supplies Dealers,67144210,43,43201424441
F,2013 - 2014,June - August,2,SCHENECTADY,4441,Building Material and Supplies Dealers,29927074,44,44201424441
F,2013 - 2014,June - August,2,SCHOHARIE,4441,Building Material and Supplies Dealers,2502373,45,45201424441
F,2013 - 2014,June - August,2,SCHUYLER,4441,Building Material and Supplies Dealers,1466670,46,46201424441
F,2013 - 2014,June - August,2,SENECA,4441,Building Material and Supplies Dealers,10215595,47,47201424441
F,2013 - 2014,June - August,2,ST LAWRENCE,4441,Building Material and Supplies Dealers,27745299,48,48201424441
F,2013 - 2014,June - August,2,STEUBEN,4441,Building Material and Supplies Dealers,22982136,49,49201424441
F,2013 - 2014,June - August,2,SUFFOLK,4441,Building Material and Supplies Dealers,462859554,50,50201424441
F,2013 - 2014,June - August,2,SULLIVAN,4441,Building Material and Supplies Dealers,17753840,51,51201424441
F,2013 - 2014,June - August,2,TIOGA,4441,Building Material and Supplies Dealers,3823807,52,52201424441
F,2013 - 2014,June - August,2,TOMPKINS,4441,Building Material and Supplies Dealers,20519283,53,53201424441
F,2013 - 2014,June - August,2,ULSTER,4441,Building Material and Supplies Dealers,41070439,54,54201424441
F,2013 - 2014,June - August,2,WARREN,4441,Building Material and Supplies Dealers,27971141,55,55201424441
F,2013 - 2014,June - August,2,WASHINGTON,4441,Building Material and Supplies Dealers,6854796,56,56201424441
F,2013 - 2014,June - August,2,WAYNE,4441,Building Material and Supplies Dealers,14338857,57,57201424441
F,2013 - 2014,June - August,2,WESTCHESTER,4441,Building Material and Supplies Dealers,203565256,58,58201424441
F,2013 - 2014,June - August,2,WYOMING,4441,Building Material and Supplies Dealers,4277498,59,59201424441
F,2013 - 2014,June - August,2,YATES,4441,Building Material and Supplies Dealers,5562537,60,60201424441
F,2013 - 2014,March - May,1,NY STATE,4441,Building Material and Supplies Dealers,3172412538,1,1201414441
F,2013 - 2014,March - May,1,MCTD,4441,Building Material and Supplies Dealers,1997802370,2,2201414441
F,2013 - 2014,March - May,1,ALBANY,4441,Building Material and Supplies Dealers,66571179,3,3201414441
F,2013 - 2014,March - May,1,ALLEGANY,4441,Building Material and Supplies Dealers,3234811,4,4201414441
F,2013 - 2014,March - May,1,BROOME,4441,Building Material and Supplies Dealers,39373669,5,5201414441
F,2013 - 2014,March - May,1,CATTARAUGUS,4441,Building Material and Supplies Dealers,13846992,6,6201414441
F,2013 - 2014,March - May,1,CAYUGA,4441,Building Material and Supplies Dealers,16158343,7,7201414441
F,2013 - 2014,March - May,1,CHAUTAUQUA,4441,Building Material and Supplies Dealers,23025316,8,8201414441
F,2013 - 2014,March - May,1,CHEMUNG,4441,Building Material and Supplies Dealers,17898439,9,9201414441
F,2013 - 2014,March - May,1,CHENANGO,4441,Building Material and Supplies Dealers,7468692,10,10201414441
F,2013 - 2014,March - May,1,CLINTON,4441,Building Material and Supplies Dealers,18022143,11,11201414441
F,2013 - 2014,March - May,1,COLUMBIA,4441,Building Material and Supplies Dealers,15791747,12,12201414441
F,2013 - 2014,March - May,1,CORTLAND,4441,Building Material and Supplies Dealers,10037565,13,13201414441
